,Date,Department,Category,CustomerCode,Price,Quantity
32220,2015-10-01,Kabobs,Lamb,CWM11331L8O,28.0,9.0
32222,2016-04-12,Sides,Yogurt,CWM11331L8O,12.0,2.0
32223,2014-09-10,Sides,Yogurt,CWM11331L8O,12.0,11.0
32224,2015-10-26,Kabobs,Chicken,CWM11331L8O,33.0,15.0
32225,2015-08-04,Kabobs,Chicken,CWM11331L8O,33.0,6.0
32226,2016-03-30,Sides,Chips,CWM11331L8O,8.0,12.0
32227,2015-02-19,Kabobs,Chicken,CWM11331L8O,33.0,21.0
32228,2015-05-20,Kabobs,Chicken,CWM11331L8O,33.0,10.0
32229,2014-04-29,Kabobs,Chicken,CWM11331L8O,33.0,11.0
32231,2016-10-03,Entrees,Lamb Chops,CWM11331L8O,15.0,8.0
32232,2015-03-05,Sides,Yogurt,CWM11331L8O,12.0,16.0
32234,2014-02-24,Kabobs,Lamb,CWM11331L8O,28.0,9.0
32235,2015-10-01,Kabobs,Chicken,CWM11331L8O,33.0,7.0
32237,2016-01-12,Entrees,Beef and Broccoli,CWM11331L8O,27.0,9.0
32238,2014-12-04,Kabobs,Lamb,CWM11331L8O,28.0,15.0
32239,2014-10-07,Kabobs,Chicken,COW294326I,33.0,4.0
32240,2016-08-15,Entrees,Lamb Chops,CWM11331L8O,36.0,8.0
32241,2014-11-13,Entrees,Beef and Broccoli,CWM11331L8O,26.0,6.0
32242,2016-04-24,Entrees,Beef and Broccoli,CWM11331L8O,30.0,2.0
32243,2014-05-31,Sides,Yogurt,CWM11331L8O,12.0,3.0
32244,2015-09-15,Entrees,Beef and Broccoli,CWM11331L8O,16.0,9.0
32246,2016-11-10,Sides,Chips,CWM11331L8O,8.0,15.0
32248,2015-11-23,Entrees,Lamb Chops,CWM11331L8O,21.0,16.0
32250,2014-08-23,Kabobs,Beef,CWM11331L8O,25.0,17.0
32251,2014-02-23,Sides,Rice,CHY30968Y8,9.0,8.0
32252,2015-03-29,Kabobs,Pork,CWM11331L8O,28.0,3.0
32253,2015-06-09,Sides,Rice,CWM11331L8O,9.0,9.0
32254,2017-02-23,Kabobs,Chicken,CWM11331L8O,33.0,15.0
32255,2015-01-31,Sides,Yogurt,CK46019YSQ,12.0,11.0
32256,2014-04-30,Kabobs,Lamb,CWM11331L8O,28.0,4.0
32257,2016-04-04,Sides,Rice,CWM11331L8O,9.0,12.0
32259,2014-01-21,Kabobs,Beef,CWM11331L8O,25.0,11.0
32260,2015-04-05,Sides,Roll,CWM11331L8O,5.0,22.0
32261,2015-05-16,Kabobs,Beef,CWM11331L8O,25.0,11.0
32262,2015-12-30,Sides,Yogurt,CWM11331L8O,12.0,9.0
32263,2014-06-29,Sides,Yogurt,CWM11331L8O,12.0,16.0
32264,2017-01-26,Kabobs,Chicken,CWM11331L8O,33.0,23.0
32266,2014-01-14,Kabobs,Pork,CWM11331L8O,28.0,9.0
32267,2015-06-20,Kabobs,Beef,CTN6900HUM,25.0,1.0
32268,2016-04-02,Kabobs,Chicken,CWM11331L8O,33.0,3.0
32269,2016-04-26,Kabobs,Beef,CWM11331L8O,28.0,10.0
32270,2015-04-06,Sides,Roll,CWM11331L8O,5.0,13.0
32271,2017-01-26,Kabobs,Chicken,CWM11331L8O,33.0,19.0
32272,2014-12-23,Kabobs,Chicken,CWM11331L8O,33.0,16.0
32274,2015-01-27,Entrees,Lamb Chops,CWM11331L8O,18.0,6.0
32275,2014-06-26,Entrees,Lamb Chops,CWM11331L8O,18.0,11.0
32276,2014-04-27,Entrees,Beef and Broccoli,CWM11331L8O,33.0,9.0
32277,2015-01-04,Sides,Rice,CWM11331L8O,9.0,13.0
32278,2015-08-20,Kabobs,Chicken,CWM11331L8O,33.0,10.0
32279,2015-10-29,Sides,Roll,CWM11331L8O,5.0,16.0
32280,2015-04-09,Kabobs,Pork,CWM11331L8O,28.0,8.0
32281,2015-04-16,Kabobs,Beef,CSU11360ED9,25.0,9.0
32282,2015-11-19,Entrees,Beef and Broccoli,CWM11331L8O,27.0,8.0
32284,2014-09-23,Sides,Yogurt,CWM11331L8O,12.0,10.0
32285,2016-07-04,Kabobs,Chicken,CWM11331L8O,33.0,3.0
32286,2016-11-26,Kabobs,Beef,CWM11331L8O,28.0,22.0
32287,2015-11-19,Kabobs,Chicken,CWM11331L8O,33.0,10.0
32289,2016-02-27,Kabobs,Beef,CWM11331L8O,25.0,9.0
32290,2015-10-29,Kabobs,Beef,CWM11331L8O,25.0,5.0
32291,2016-07-03,Kabobs,Chicken,CWM11331L8O,33.0,3.0
32292,2014-07-27,Entrees,Lamb Chops,CWM11331L8O,30.0,11.0
32293,2015-02-17,Kabobs,Beef,CWM11331L8O,25.0,12.0
32294,2015-03-25,Kabobs,Chicken,CWM11331L8O,33.0,17.0
32295,2014-11-20,Kabobs,Beef,CWM11331L8O,25.0,5.0
32296,2014-09-16,Kabobs,Beef,CWM11331L8O,25.0,17.0
32298,2014-05-25,Sides,Roll,CWM11331L8O,5.0,8.0
32299,2014-11-24,Kabobs,Chicken,CG45798JJ3,33.0,16.0
32300,2015-03-23,Kabobs,Beef,CMY66167VL,25.0,13.0
32301,2016-09-15,Sides,Rice,CWM11331L8O,9.0,7.0
32303,2016-09-12,Kabobs,Chicken,CWM11331L8O,33.0,8.0
32304,2015-07-09,Kabobs,Beef,CWM11331L8O,25.0,9.0
32305,2014-10-04,Kabobs,Chicken,CWM11331L8O,33.0,18.0
32306,2016-11-19,Entrees,Beef and Broccoli,CWM11331L8O,40.0,19.0
32307,2014-02-13,Sides,Rice,CWM11331L8O,9.0,9.0
32308,2014-09-07,Kabobs,Lamb,CWM11331L8O,28.0,13.0
32311,2016-09-15,Kabobs,Lamb,CWM11331L8O,28.0,19.0
32315,2015-06-21,Kabobs,Chicken,CWM11331L8O,33.0,17.0
32316,2015-03-18,Kabobs,Pork,CWM11331L8O,28.0,13.0
32317,2016-04-07,Kabobs,Chicken,CWM11331L8O,33.0,8.0
32319,2015-04-13,Kabobs,Pork,CWM11331L8O,28.0,17.0
32321,2014-08-14,Sides,Yogurt,CWM11331L8O,12.0,8.0
32322,2016-06-11,Kabobs,Beef,CKJ11573504,28.0,9.0
32323,2016-08-16,Kabobs,Chicken,CWM11331L8O,33.0,16.0
32324,2015-10-05,Entrees,Beef and Broccoli,CWM11331L8O,15.0,8.0
32325,2014-04-16,Entrees,Lamb Chops,CWM11331L8O,17.0,1.0
32326,2016-09-20,Kabobs,Chicken,CWM11331L8O,33.0,7.0
32328,2015-10-29,Sides,Rice,CWM11331L8O,9.0,5.0
32329,2015-10-14,Sides,Roll,CWM11331L8O,5.0,10.0
32330,2015-02-10,Kabobs,Chicken,CWM11331L8O,33.0,16.0
32331,2017-01-05,Sides,Roll,CWM11331L8O,5.0,13.0
32332,2015-03-17,Kabobs,Lamb,CWM11331L8O,28.0,7.0
32334,2014-01-06,Kabobs,Chicken,CWM11331L8O,33.0,8.0
32335,2015-11-21,Entrees,Beef and Broccoli,CWM11331L8O,29.0,7.0
32337,2017-02-09,Entrees,Beef and Broccoli,CWM11331L8O,28.0,14.0
32339,2015-06-27,Kabobs,Chicken,CWM11331L8O,33.0,10.0
32341,2016-08-10,Kabobs,Chicken,CWM11331L8O,33.0,6.0
32342,2015-11-18,Sides,Rice,CWM11331L8O,9.0,15.0
32343,2016-06-13,Entrees,Beef and Broccoli,CWM11331L8O,28.0,13.0
32344,2015-12-21,Kabobs,Chicken,CWM11331L8O,33.0,14.0
32346,2016-09-08,Sides,Rice,CWM11331L8O,9.0,17.0
32347,2016-06-21,Kabobs,Chicken,CWM11331L8O,33.0,9.0
32349,2016-12-03,Kabobs,Pork,CWM11331L8O,29.0,12.0
32350,2014-10-15,Kabobs,Beef,CWM11331L8O,25.0,5.0
32351,2014-07-29,Sides,Yogurt,CWM11331L8O,12.0,16.0
32352,2015-12-16,Entrees,Beef and Broccoli,CWM11331L8O,15.0,8.0
32353,2014-05-15,Kabobs,Chicken,CWM11331L8O,33.0,2.0
32354,2014-07-10,Sides,Rice,CWM11331L8O,9.0,3.0
32356,2016-07-27,Entrees,Lamb Chops,CWM11331L8O,15.0,1.0
32357,2015-06-23,Kabobs,Lamb,CWM11331L8O,28.0,5.0
32358,2015-05-23,Kabobs,Chicken,CWM11331L8O,33.0,15.0
32360,2015-09-20,Sides,Yogurt,CWM11331L8O,12.0,12.0
32361,2015-07-12,Kabobs,Chicken,CWM11331L8O,33.0,21.0
32363,2016-08-18,Kabobs,Chicken,CWM11331L8O,33.0,15.0
32364,2016-11-23,Kabobs,Chicken,CWM11331L8O,33.0,9.0
32365,2017-03-20,Entrees,Lamb Chops,CWM11331L8O,15.0,7.0
32366,2015-07-27,Kabobs,Chicken,CWM11331L8O,33.0,16.0
32367,2014-02-23,Entrees,Lamb Chops,CWM11331L8O,15.0,12.0
32368,2015-03-05,Sides,Yogurt,CWM11331L8O,12.0,14.0
32369,2016-03-19,Kabobs,Chicken,CWM11331L8O,33.0,7.0
32370,2014-11-22,Kabobs,Beef,CKE5781GL8,25.0,6.0
32371,2016-11-16,Entrees,Beef and Broccoli,CWM11331L8O,16.0,15.0
32373,2016-04-07,Kabobs,Beef,CWM11331L8O,25.0,11.0
32374,2014-12-31,Sides,Rice,CWM11331L8O,9.0,15.0
32375,2017-01-08,Sides,Yogurt,CWM11331L8O,12.0,14.0
32376,2014-07-23,Sides,Yogurt,CWM11331L8O,12.0,4.0
32377,2016-06-26,Sides,Yogurt,CWM11331L8O,12.0,6.0
32378,2014-01-19,Kabobs,Beef,CWM11331L8O,25.0,7.0
32379,2014-02-09,Entrees,Lamb Chops,CWM11331L8O,10.0,8.0
32380,2015-06-30,Sides,Roll,CWM11331L8O,5.0,8.0
32381,2014-03-29,Entrees,Lamb Chops,CWM11331L8O,9.0,15.0
32383,2016-04-25,Sides,Yogurt,CWM11331L8O,12.0,23.0
32384,2015-01-12,Kabobs,Beef,CWM11331L8O,25.0,4.0
32386,2016-06-09,Kabobs,Beef,CWM11331L8O,28.0,6.0
32387,2017-01-03,Kabobs,Pork,CWM11331L8O,29.0,13.0
32388,2016-10-23,Sides,Rice,CWM11331L8O,9.0,7.0
32391,2016-11-02,Sides,Yogurt,CWM11331L8O,12.0,12.0
32392,2014-05-05,Kabobs,Beef,CWM11331L8O,25.0,5.0
32394,2014-11-24,Kabobs,Chicken,CWM11331L8O,33.0,18.0
32395,2014-07-12,Entrees,Beef and Broccoli,CWM11331L8O,26.0,13.0
32396,2016-02-03,Entrees,Beef and Broccoli,CWM11331L8O,27.0,17.0
32397,2017-03-14,Kabobs,Chicken,CWM11331L8O,33.0,9.0
32399,2015-05-21,Sides,Roll,CWM11331L8O,5.0,18.0
32400,2016-05-18,Kabobs,Beef,CWM11331L8O,28.0,3.0
32401,2016-07-27,Entrees,Beef and Broccoli,CWM11331L8O,28.0,7.0
32402,2014-11-09,Kabobs,Chicken,CWM11331L8O,33.0,10.0
32403,2016-11-28,Sides,Roll,CWM11331L8O,5.0,11.0
32404,2015-07-14,Sides,Yogurt,CWM11331L8O,12.0,8.0
32405,2015-04-30,Kabobs,Chicken,CWM11331L8O,33.0,2.0
32406,2016-03-23,Sides,Rice,CWM11331L8O,9.0,14.0
32407,2015-11-11,Sides,Rice,CWM11331L8O,9.0,8.0
32408,2014-08-04,Sides,Rice,CS1481790V,9.0,7.0
32409,2014-08-25,Kabobs,Beef,CWM11331L8O,25.0,6.0
32410,2015-06-18,Sides,Rice,CWM11331L8O,9.0,14.0
32412,2016-04-26,Entrees,Beef and Broccoli,CVJ9214PPR,15.0,8.0
32413,2015-01-17,Kabobs,Beef,CWM11331L8O,25.0,16.0
32414,2016-02-17,Kabobs,Chicken,CWM11331L8O,33.0,20.0
32415,2016-06-21,Sides,Chips,CWM11331L8O,8.0,15.0
32416,2014-08-30,Kabobs,Chicken,CWM11331L8O,33.0,14.0
32417,2015-07-14,Kabobs,Chicken,CWM11331L8O,33.0,4.0
32419,2014-02-10,Entrees,Lamb Chops,C1D2907ZT2,26.0,5.0
32420,2015-06-21,Sides,Yogurt,CWM11331L8O,12.0,12.0
32423,2017-02-12,Sides,Yogurt,CWM11331L8O,12.0,8.0
32424,2015-06-28,Kabobs,Lamb,CSK451632N,28.0,16.0
32425,2014-08-28,Sides,Rice,C285026FOG,9.0,10.0
32427,2015-05-28,Kabobs,Chicken,CWM11331L8O,33.0,14.0
32428,2014-04-12,Kabobs,Chicken,CWM11331L8O,33.0,8.0
32429,2014-04-12,Kabobs,Beef,CWM11331L8O,25.0,17.0
32430,2015-11-18,Kabobs,Beef,CWM11331L8O,25.0,19.0
32431,2014-12-15,Kabobs,Beef,CWM11331L8O,25.0,6.0
32432,2015-11-26,Kabobs,Beef,CWM11331L8O,25.0,6.0
32433,2016-01-23,Entrees,Lamb Chops,CWM11331L8O,16.0,10.0
32435,2014-03-15,Entrees,Beef and Broccoli,CWM11331L8O,37.0,5.0
32437,2014-12-21,Kabobs,Chicken,CWM11331L8O,33.0,15.0
32438,2015-09-13,Kabobs,Chicken,CWM11331L8O,33.0,15.0
32439,2014-07-09,Entrees,Lamb Chops,CWM11331L8O,8.0,15.0
32440,2016-02-22,Sides,Yogurt,CWM11331L8O,12.0,12.0
32442,2016-09-22,Sides,Chips,CWM11331L8O,8.0,15.0
32443,2014-06-03,Kabobs,Chicken,CWM11331L8O,33.0,20.0
32444,2015-08-27,Sides,Roll,CWM11331L8O,5.0,14.0
32445,2015-04-19,Entrees,Lamb Chops,CEM6816TAM,34.0,5.0
32446,2016-03-31,Sides,Yogurt,CWM11331L8O,12.0,10.0
32447,2016-01-27,Entrees,Lamb Chops,CWM11331L8O,36.0,12.0
32448,2015-05-03,Entrees,Lamb Chops,CWM11331L8O,30.0,5.0
32449,2015-08-15,Kabobs,Lamb,CWM11331L8O,28.0,14.0
32451,2014-04-30,Kabobs,Chicken,CWM11331L8O,33.0,9.0
32452,2016-06-28,Kabobs,Beef,CWM11331L8O,28.0,7.0
32453,2015-04-19,Sides,Yogurt,CWM11331L8O,12.0,16.0
32454,2016-05-02,Kabobs,Chicken,CWM11331L8O,33.0,12.0
32455,2016-03-21,Kabobs,Chicken,CWM11331L8O,33.0,11.0
32456,2015-07-06,Kabobs,Chicken,CWM11331L8O,33.0,6.0
32457,2014-03-22,Sides,Yogurt,CWM11331L8O,12.0,10.0
32460,2015-10-26,Entrees,Beef and Broccoli,CB46401AXE,20.0,14.0
32461,2014-02-26,Kabobs,Chicken,CWM11331L8O,33.0,18.0
32462,2015-10-21,Kabobs,Beef,CWM11331L8O,25.0,17.0
32463,2014-07-05,Sides,Yogurt,CUH453679T,12.0,12.0
32465,2017-01-30,Entrees,Lamb Chops,CWM11331L8O,17.0,20.0
32466,2016-03-30,Sides,Rice,CWM11331L8O,9.0,8.0
32469,2016-11-14,Entrees,Lamb Chops,CWM11331L8O,10.0,12.0
32470,2016-10-01,Kabobs,Chicken,CWM11331L8O,33.0,9.0
32471,2015-04-20,Entrees,Beef and Broccoli,CWM11331L8O,19.0,7.0
32472,2015-05-18,Entrees,Lamb Chops,CKS7065F23,30.0,9.0
32473,2015-02-09,Kabobs,Lamb,CWM11331L8O,28.0,9.0
32474,2017-04-02,Kabobs,Chicken,CWM11331L8O,33.0,6.0
32475,2017-02-27,Sides,Yogurt,CWM11331L8O,12.0,10.0
32476,2016-09-17,Kabobs,Chicken,CWM11331L8O,33.0,5.0
32477,2016-03-19,Kabobs,Chicken,CWM11331L8O,33.0,21.0
32479,2015-09-10,Kabobs,Beef,CWM11331L8O,25.0,6.0
32480,2015-04-09,Kabobs,Chicken,CWM11331L8O,33.0,15.0
32482,2014-04-01,Kabobs,Beef,CWM11331L8O,25.0,13.0
32483,2014-06-28,Kabobs,Chicken,CWM11331L8O,33.0,7.0
32486,2014-04-17,Kabobs,Chicken,CWM11331L8O,33.0,2.0
32487,2015-09-24,Kabobs,Chicken,CWM11331L8O,33.0,22.0
32488,2016-01-20,Entrees,Beef and Broccoli,CWM11331L8O,25.0,13.0
32489,2016-08-23,Kabobs,Beef,CWM11331L8O,28.0,11.0
32490,2015-09-20,Sides,Yogurt,CWM11331L8O,12.0,23.0
32491,2015-05-20,Kabobs,Chicken,CWM11331L8O,33.0,3.0
32494,2014-11-06,Sides,Rice,CWM11331L8O,9.0,8.0
32495,2016-10-27,Entrees,Lamb Chops,CWM11331L8O,17.0,8.0
32497,2016-12-18,Kabobs,Chicken,CWM11331L8O,33.0,9.0
32498,2014-10-08,Kabobs,Beef,CWM11331L8O,25.0,11.0
32500,2015-07-15,Sides,Rice,CWM11331L8O,9.0,10.0
32501,2016-06-29,Kabobs,Beef,CWM11331L8O,28.0,6.0
32502,2016-12-15,Sides,Yogurt,CWM11331L8O,12.0,9.0
32503,2014-03-19,Sides,Rice,CNI3400ZR0,9.0,9.0
32505,2014-09-02,Kabobs,Chicken,CWM11331L8O,33.0,6.0
32506,2016-07-31,Kabobs,Chicken,CWM11331L8O,33.0,12.0
32507,2014-11-12,Entrees,Beef and Broccoli,CWM11331L8O,26.0,10.0
32508,2014-08-12,Kabobs,Chicken,CWM11331L8O,33.0,5.0
32509,2014-11-02,Kabobs,Beef,CWM11331L8O,25.0,9.0
32510,2014-10-09,Sides,Chips,CWM11331L8O,8.0,16.0
32511,2015-11-10,Sides,Yogurt,CWM11331L8O,12.0,5.0
32512,2014-12-15,Sides,Rice,CWM11331L8O,9.0,15.0
32513,2016-11-21,Sides,Yogurt,CWM11331L8O,12.0,4.0
32515,2014-10-05,Kabobs,Chicken,CWM11331L8O,33.0,7.0
32516,2015-05-03,Kabobs,Lamb,CWM11331L8O,28.0,4.0
32517,2016-03-05,Kabobs,Chicken,CXM88997AT,33.0,10.0
32519,2016-10-30,Kabobs,Pork,CWM11331L8O,29.0,1.0
32520,2014-02-13,Entrees,Lamb Chops,CNH2984HFG,27.0,15.0
32521,2017-03-14,Entrees,Lamb Chops,CWM11331L8O,19.0,19.0
32522,2014-05-14,Kabobs,Beef,CWM11331L8O,25.0,6.0
32523,2017-03-04,Sides,Yogurt,CPZ83662FN,12.0,6.0
32524,2017-02-23,Kabobs,Beef,CWM11331L8O,28.0,18.0
32525,2015-12-06,Kabobs,Chicken,CWM11331L8O,33.0,12.0
32526,2016-09-15,Sides,Rice,CWM11331L8O,9.0,11.0
32527,2014-04-30,Kabobs,Chicken,CUL11206ZCN,33.0,18.0
32528,2016-04-20,Entrees,Beef and Broccoli,CWM11331L8O,28.0,2.0
32529,2014-02-03,Entrees,Beef and Broccoli,CWM11331L8O,27.0,19.0
32530,2014-09-14,Sides,Rice,CWM11331L8O,9.0,13.0
32531,2016-09-18,Entrees,Lamb Chops,CWM11331L8O,28.0,17.0
32532,2015-04-12,Sides,Yogurt,CYK675996H,12.0,13.0
32533,2014-04-13,Kabobs,Lamb,CWM11331L8O,28.0,6.0
32534,2014-08-27,Entrees,Lamb Chops,CWM11331L8O,19.0,9.0
32535,2015-07-27,Sides,Roll,CWM11331L8O,5.0,14.0
32536,2014-05-08,Sides,Yogurt,C7K3896PG2,12.0,17.0
32537,2014-12-24,Sides,Yogurt,CZK2519RUQ,12.0,18.0
32538,2016-07-04,Kabobs,Lamb,CWM11331L8O,28.0,10.0
32539,2016-11-05,Kabobs,Beef,CXI10273182,28.0,15.0
32540,2016-12-15,Kabobs,Beef,CWM11331L8O,28.0,4.0
32541,2016-10-03,Kabobs,Chicken,CWM11331L8O,33.0,10.0
32543,2015-09-29,Kabobs,Beef,CWM11331L8O,25.0,4.0
32544,2016-10-08,Sides,Yogurt,CWM11331L8O,12.0,14.0
32545,2014-01-29,Kabobs,Pork,CWM11331L8O,28.0,12.0
32546,2014-03-12,Sides,Chips,CKY33283CT,8.0,12.0
32548,2015-03-26,Kabobs,Chicken,CWM11331L8O,33.0,4.0
32549,2015-04-18,Kabobs,Lamb,CWM11331L8O,28.0,13.0
32551,2016-09-20,Kabobs,Chicken,CWM11331L8O,33.0,13.0
32552,2016-11-16,Entrees,Lamb Chops,C7810333L01,28.0,2.0
32555,2016-04-21,Kabobs,Lamb,CWM11331L8O,28.0,4.0
32556,2015-11-09,Kabobs,Chicken,CWM11331L8O,33.0,9.0
32559,2016-05-02,Sides,Rice,CWM11331L8O,9.0,11.0
32560,2014-09-23,Kabobs,Beef,CWM11331L8O,25.0,10.0
32561,2016-03-03,Kabobs,Lamb,CWM11331L8O,28.0,14.0
32562,2015-02-01,Kabobs,Chicken,CWM11331L8O,33.0,14.0
32563,2014-07-17,Sides,Roll,CWM11331L8O,5.0,12.0
32564,2014-04-29,Entrees,Beef and Broccoli,CWM11331L8O,19.0,15.0
32565,2015-05-31,Entrees,Lamb Chops,CWM11331L8O,36.0,10.0
32567,2016-04-06,Sides,Yogurt,CWM11331L8O,12.0,16.0
32568,2015-07-05,Entrees,Lamb Chops,CWM11331L8O,21.0,20.0
32570,2014-11-02,Kabobs,Chicken,CWM11331L8O,33.0,14.0
32571,2014-06-28,Sides,Yogurt,CWM11331L8O,12.0,14.0
32573,2016-03-08,Sides,Roll,CWM11331L8O,5.0,15.0
32575,2016-11-03,Kabobs,Chicken,CWM11331L8O,33.0,7.0
32576,2014-05-29,Kabobs,Pork,CWM11331L8O,28.0,9.0
32578,2015-12-05,Kabobs,Lamb,CWM11331L8O,28.0,11.0
32580,2016-03-17,Entrees,Lamb Chops,CWM11331L8O,17.0,12.0
32582,2015-07-08,Entrees,Beef and Broccoli,CWM11331L8O,13.0,14.0
32583,2014-06-22,Entrees,Beef and Broccoli,CWM11331L8O,20.0,12.0
32585,2014-07-17,Sides,Rice,CWM11331L8O,9.0,14.0
32586,2015-04-02,Entrees,Beef and Broccoli,CWM11331L8O,16.0,14.0
32587,2017-03-11,Kabobs,Lamb,CWM11331L8O,30.0,6.0
32588,2016-09-29,Entrees,Lamb Chops,CWM11331L8O,31.0,18.0
32589,2015-10-01,Entrees,Beef and Broccoli,CWM11331L8O,14.0,16.0
32590,2016-04-24,Sides,Yogurt,CWM11331L8O,12.0,8.0
32591,2016-06-18,Sides,Rice,CWM11331L8O,9.0,7.0
32592,2016-09-29,Entrees,Lamb Chops,C2L10115U47,26.0,13.0
32593,2015-04-06,Sides,Rice,CWM11331L8O,9.0,10.0
32594,2014-04-01,Entrees,Lamb Chops,CWM11331L8O,30.0,11.0
32596,2014-07-30,Entrees,Lamb Chops,CWM11331L8O,20.0,9.0
32597,2014-10-16,Sides,Rice,CWM11331L8O,9.0,13.0
32598,2015-01-28,Entrees,Lamb Chops,CWM11331L8O,34.0,20.0
32599,2016-05-19,Sides,Chips,CWM11331L8O,8.0,7.0
32600,2015-09-22,Sides,Yogurt,CWM11331L8O,12.0,4.0
32601,2016-08-25,Kabobs,Chicken,CWM11331L8O,33.0,8.0
32602,2016-10-04,Entrees,Beef and Broccoli,CWM11331L8O,28.0,9.0
32603,2016-03-07,Entrees,Beef and Broccoli,C5275058E0,28.0,15.0
32604,2014-04-21,Kabobs,Chicken,CWM11331L8O,33.0,17.0
32605,2016-05-17,Sides,Yogurt,CWM11331L8O,12.0,24.0
32606,2016-09-21,Sides,Rice,CWM11331L8O,9.0,12.0
32607,2014-06-08,Kabobs,Beef,CWM11331L8O,25.0,10.0
32608,2014-09-10,Kabobs,Lamb,CWM11331L8O,28.0,15.0
32609,2015-05-09,Sides,Yogurt,CWM11331L8O,12.0,20.0
32610,2014-09-18,Entrees,Lamb Chops,CWM11331L8O,19.0,10.0
32611,2014-07-10,Kabobs,Beef,CWM11331L8O,25.0,16.0
32612,2017-03-06,Entrees,Lamb Chops,CWM11331L8O,31.0,6.0
32613,2016-02-02,Entrees,Beef and Broccoli,CWM11331L8O,27.0,13.0
32614,2014-11-06,Sides,Chips,CWM11331L8O,8.0,6.0
32615,2015-03-29,Kabobs,Lamb,CWM11331L8O,28.0,10.0
32616,2016-07-05,Sides,Yogurt,CWM11331L8O,12.0,7.0
32617,2015-03-11,Sides,Roll,CWM11331L8O,5.0,6.0
32618,2015-10-19,Kabobs,Pork,CWM11331L8O,28.0,4.0
32619,2015-07-22,Entrees,Beef and Broccoli,CWM11331L8O,29.0,20.0
32620,2015-09-06,Entrees,Beef and Broccoli,CWM11331L8O,16.0,10.0
32621,2014-11-18,Kabobs,Beef,CWM11331L8O,25.0,10.0
32622,2015-04-05,Entrees,Lamb Chops,CWM11331L8O,29.0,8.0
32624,2015-07-23,Entrees,Lamb Chops,CWM11331L8O,34.0,10.0
32625,2014-03-22,Sides,Chips,CWM11331L8O,8.0,6.0
32627,2014-02-24,Kabobs,Chicken,CWM11331L8O,33.0,11.0
32629,2016-05-16,Sides,Rice,CWM11331L8O,9.0,13.0
32630,2016-05-15,Kabobs,Beef,CWM11331L8O,28.0,12.0
32631,2014-01-16,Sides,Rice,CWM11331L8O,9.0,12.0
32633,2014-02-06,Entrees,Beef and Broccoli,CWM11331L8O,17.0,3.0
32634,2014-07-02,Kabobs,Lamb,CWM11331L8O,28.0,9.0
32637,2014-04-30,Kabobs,Lamb,CWM11331L8O,28.0,7.0
32638,2015-05-23,Kabobs,Beef,CWM11331L8O,25.0,15.0
32639,2014-03-25,Sides,Rice,CWM11331L8O,9.0,13.0
32640,2016-09-26,Kabobs,Lamb,CWM11331L8O,28.0,11.0
32641,2014-06-02,Kabobs,Beef,CWM11331L8O,25.0,15.0
32642,2014-11-20,Kabobs,Chicken,CWM11331L8O,33.0,6.0
32643,2014-09-08,Kabobs,Chicken,CWM11331L8O,33.0,8.0
32644,2014-02-09,Kabobs,Pork,CWM11331L8O,28.0,13.0
32645,2015-06-23,Sides,Yogurt,CWM11331L8O,12.0,8.0
32646,2015-11-10,Kabobs,Beef,CWS61373Y3,25.0,2.0
32647,2014-10-13,Kabobs,Pork,CWM11331L8O,28.0,10.0
32650,2014-12-24,Sides,Yogurt,CWM11331L8O,12.0,9.0
32651,2015-05-28,Kabobs,Chicken,CWM11331L8O,33.0,9.0
32652,2016-05-19,Sides,Yogurt,CWM11331L8O,12.0,13.0
32653,2016-09-22,Sides,Chips,CWM11331L8O,8.0,9.0
32655,2015-07-02,Kabobs,Chicken,CWM11331L8O,33.0,3.0
32656,2014-08-11,Kabobs,Chicken,CWM11331L8O,33.0,18.0
32657,2015-10-06,Kabobs,Chicken,CWM11331L8O,33.0,6.0
32658,2016-08-28,Entrees,Beef and Broccoli,CWM11331L8O,16.0,12.0
32659,2015-10-22,Kabobs,Lamb,CWM11331L8O,28.0,19.0
32660,2014-05-24,Entrees,Beef and Broccoli,CWM11331L8O,26.0,19.0
32661,2016-01-23,Kabobs,Pork,CWM11331L8O,28.0,19.0
32664,2014-03-15,Sides,Rice,CWM11331L8O,9.0,13.0
32665,2014-02-27,Sides,Rice,CWM11331L8O,9.0,2.0
32666,2016-12-18,Kabobs,Chicken,CWM11331L8O,33.0,7.0
32667,2016-07-13,Sides,Yogurt,C5Q96950NZ,12.0,21.0
32668,2016-12-14,Sides,Yogurt,CWM11331L8O,12.0,15.0
32669,2014-01-02,Kabobs,Chicken,CWM11331L8O,33.0,9.0
32670,2016-02-15,Entrees,Lamb Chops,CWM11331L8O,31.0,9.0
32671,2014-10-21,Entrees,Lamb Chops,CWM11331L8O,19.0,19.0
32672,2015-03-12,Kabobs,Beef,CWM11331L8O,25.0,13.0
32673,2014-12-28,Kabobs,Chicken,CWM11331L8O,33.0,19.0
32674,2014-07-03,Entrees,Lamb Chops,CRR4524CKW,18.0,9.0
32677,2014-10-02,Entrees,Beef and Broccoli,CWM11331L8O,26.0,12.0
32678,2014-06-05,Kabobs,Chicken,CWM11331L8O,33.0,5.0
32680,2015-03-29,Kabobs,Beef,CWM11331L8O,25.0,9.0
32681,2015-05-03,Sides,Yogurt,CL96927TPU,12.0,15.0
